occurrence_id,dataset_id,last_interpreted,accepted_scientific_name,species_id,species,kingdom,class,order,family,genus,taxon_rank,taxonomic_status,event_date,year,month,day,latitude,longitude,location_uncertainty_m,country_code,record_type,occurrence_status,issues,media_url
1345426622,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:03.746+00:00,"Motacilla cinerea Tunstall, 1771",2490310,Motacilla cinerea,Animalia,Aves,Passeriformes,Motacillidae,Motacilla,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426638,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:32.992+00:00,"Regulus regulus (Linnaeus, 1758)",2484596,Regulus regulus,Animalia,Aves,Passeriformes,Regulidae,Regulus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426649,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:19.994+00:00,"Dendrocopos major (Linnaeus, 1758)",2477968,Dendrocopos major,Animalia,Aves,Piciformes,Picidae,Dendrocopos,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426651,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:07.985+00:00,"Phalacrocorax carbo (Linnaeus, 1758)",2481890,Phalacrocorax carbo,Animalia,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426664,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:51.544+00:00,"Picus viridis Linnaeus, 1758",2478523,Picus viridis,Animalia,Aves,Piciformes,Picidae,Picus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426667,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:55.334+00:00,"Podiceps cristatus (Linnaeus, 1758)",2482054,Podiceps cristatus,Animalia,Aves,Podicipediformes,Podicipedidae,Podiceps,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426670,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:18.460+00:00,"Troglodytes troglodytes (Linnaeus, 1758)",5231438,Troglodytes troglodytes,Animalia,Aves,Passeriformes,Troglodytidae,Troglodytes,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426682,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:02.209+00:00,"Poecile palustris (Linnaeus, 1758)",2487843,Poecile palustris,Animalia,Aves,Passeriformes,Paridae,Poecile,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426685,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:13.808+00:00,"Ardea cinerea Linnaeus, 1758",9797180,Ardea cinerea,Animalia,Aves,Pelecaniformes,Ardeidae,Ardea,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426693,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:04.352+00:00,"Anas platyrhynchos Linnaeus, 1758",9761484,Anas platyrhynchos,Animalia,Aves,Anseriformes,Anatidae,Anas,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426706,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:25.899+00:00,"Certhia brachydactyla C.L.Brehm, 1820",7806848,Certhia brachydactyla,Animalia,Aves,Passeriformes,Certhiidae,Certhia,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426707,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:03.120+00:00,"Rallus aquaticus Linnaeus, 1758",2474831,Rallus aquaticus,Animalia,Aves,Gruiformes,Rallidae,Rallus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426708,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:10.363+00:00,"Corvus cornix Linnaeus, 1758",2482515,Corvus cornix,Animalia,Aves,Passeriformes,Corvidae,Corvus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426721,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:07.542+00:00,"Dryobates minor (Linnaeus, 1758)",9015784,Dryobates minor,Animalia,Aves,Piciformes,Picidae,Dryobates,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426725,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:10.881+00:00,"Aegithalos caudatus (Linnaeus, 1758)",2495000,Aegithalos caudatus,Animalia,Aves,Passeriformes,Aegithalidae,Aegithalos,SPECIES,PROVISIONALLY_ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426729,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:42.485+00:00,"Tachybaptus ruficollis (Pallas, 1764)",2482048,Tachybaptus ruficollis,Animalia,Aves,Podicipediformes,Podicipedidae,Tachybaptus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426737,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:34.481+00:00,"Cygnus olor (J.F.Gmelin, 1789)",2498343,Cygnus olor,Animalia,Aves,Anseriformes,Anatidae,Cygnus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426741,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:13.826+00:00,"Coccothraustes coccothraustes (Linnaeus, 1758)",2494329,Coccothraustes coccothraustes,Animalia,Aves,Passeriformes,Fringillidae,Coccothraustes,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426775,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:36.433+00:00,"Aythya fuligula (Linnaeus, 1758)",2498261,Aythya fuligula,Animalia,Aves,Anseriformes,Anatidae,Aythya,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426783,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:18.258+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426790,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:21.413+00:00,"Larus michahellis J.F.Naumann, 1840",9413670,Larus michahellis,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345426816,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:00.538+00:00,"Columba livia J.F.Gmelin, 1789",2495414,Columba livia,Animalia,Aves,Columbiformes,Columbidae,Columba,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.157898,8.851032,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345430435,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:38.829+00:00,"Periparus ater (Linnaeus, 1758)",2487871,Periparus ater,Animalia,Aves,Passeriformes,Paridae,Periparus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.06508,7.077131,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345430465,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:16.129+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.06508,7.077131,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345430491,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:36.449+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.06508,7.077131,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345430545,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:43.095+00:00,"Fringilla coelebs Linnaeus, 1758",2494422,Fringilla coelebs,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.06508,7.077131,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526711,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:03.540+00:00,"Fringilla montifringilla Linnaeus, 1758",2494441,Fringilla montifringilla,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526716,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:16.835+00:00,"Chloris chloris (Linnaeus, 1758)",5845582,Chloris chloris,Animalia,Aves,Passeriformes,Fringillidae,Chloris,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526723,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:16.126+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526724,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:06.279+00:00,"Fringilla coelebs Linnaeus, 1758",2494422,Fringilla coelebs,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526726,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:14.390+00:00,"Turdus merula Linnaeus, 1758",2490719,Turdus merula,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526746,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:21.006+00:00,"Spinus spinus (Linnaeus, 1758)",6092830,Spinus spinus,Animalia,Aves,Passeriformes,Fringillidae,Spinus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526747,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:17.627+00:00,"Lophophanes cristatus (Linnaeus, 1758)",2487883,Lophophanes cristatus,Animalia,Aves,Passeriformes,Paridae,Lophophanes,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526753,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:58.415+00:00,"Pyrrhula pyrrhula (Linnaeus, 1758)",2494543,Pyrrhula pyrrhula,Animalia,Aves,Passeriformes,Fringillidae,Pyrrhula,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526780,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:12.255+00:00,"Milvus milvus (Linnaeus, 1758)",5229168,Milvus milvus,Animalia,Aves,Accipitriformes,Accipitridae,Milvus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526781,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:41.856+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526790,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:34.222+00:00,"Accipiter nisus (Linnaeus, 1758)",2480637,Accipiter nisus,Animalia,Aves,Accipitriformes,Accipitridae,Accipiter,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345526803,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:18.934+00:00,"Periparus ater (Linnaeus, 1758)",2487871,Periparus ater,Animalia,Aves,Passeriformes,Paridae,Periparus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345527845,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:48.746+00:00,"Fringilla montifringilla Linnaeus, 1758",2494441,Fringilla montifringilla,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345527858,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:59.287+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345527899,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:29.591+00:00,"Loxia curvirostra Linnaeus, 1758",9629160,Loxia curvirostra,Animalia,Aves,Passeriformes,Fringillidae,Loxia,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528875,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:11.833+00:00,"Pyrrhula pyrrhula (Linnaeus, 1758)",2494543,Pyrrhula pyrrhula,Animalia,Aves,Passeriformes,Fringillidae,Pyrrhula,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528879,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:20.249+00:00,"Lophophanes cristatus (Linnaeus, 1758)",2487883,Lophophanes cristatus,Animalia,Aves,Passeriformes,Paridae,Lophophanes,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528900,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:54.535+00:00,"Loxia curvirostra Linnaeus, 1758",9629160,Loxia curvirostra,Animalia,Aves,Passeriformes,Fringillidae,Loxia,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528916,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:36.619+00:00,"Periparus ater (Linnaeus, 1758)",2487871,Periparus ater,Animalia,Aves,Passeriformes,Paridae,Periparus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528917,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:02.908+00:00,"Chloris chloris (Linnaeus, 1758)",5845582,Chloris chloris,Animalia,Aves,Passeriformes,Fringillidae,Chloris,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528936,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:13.775+00:00,"Accipiter nisus (Linnaeus, 1758)",2480637,Accipiter nisus,Animalia,Aves,Accipitriformes,Accipitridae,Accipiter,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528938,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:00.084+00:00,"Fringilla coelebs Linnaeus, 1758",2494422,Fringilla coelebs,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528940,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:07.934+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528951,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:27.191+00:00,"Turdus merula Linnaeus, 1758",2490719,Turdus merula,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345528961,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:16.767+00:00,"Spinus spinus (Linnaeus, 1758)",6092830,Spinus spinus,Animalia,Aves,Passeriformes,Fringillidae,Spinus,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.760902,7.426272,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345533135,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:17.940+00:00,"Milvus milvus (Linnaeus, 1758)",5229168,Milvus milvus,Animalia,Aves,Accipitriformes,Accipitridae,Milvus,SPECIES,ACCEPTED,2015-01-10,2015,1,10,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345574215,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:04.610+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.97772,7.03699,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345574238,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:04.659+00:00,"Mareca penelope (Linnaeus, 1758)",8000602,Mareca penelope,Animalia,Aves,Anseriformes,Anatidae,Mareca,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.97772,7.03699,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345574241,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:39.327+00:00,"Fulica atra Linnaeus, 1758",2474377,Fulica atra,Animalia,Aves,Gruiformes,Rallidae,Fulica,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.97772,7.03699,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345574264,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:29.276+00:00,"Podiceps cristatus (Linnaeus, 1758)",2482054,Podiceps cristatus,Animalia,Aves,Podicipediformes,Podicipedidae,Podiceps,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.97772,7.03699,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345574282,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:53.334+00:00,"Falco tinnunculus Linnaeus, 1758",9616058,Falco tinnunculus,Animalia,Aves,Falconiformes,Falconidae,Falco,SPECIES,ACCEPTED,2015-01-11,2015,1,11,46.97772,7.03699,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
